OBJECTID,COUNTYFP10,MAZ,TAZ,PUMA5,tractid,CensusTract,Bloc_GroupID,BlockGroup,COUNTY,COUNTY_N
12828,85,219432,200536,2708,6085506703.000000000000000,506703,60855067031.000000000000000,1,SANTA CLARA,7
12829,85,219433,200069,2708,6085506702.000000000000000,506702,60855067022.000000000000000,2,SANTA CLARA,7
12830,85,219434,200069,2708,6085506702.000000000000000,506702,60855067022.000000000000000,2,SANTA CLARA,7
12831,85,219437,200793,2708,6085506605.000000000000000,506605,60855066051.000000000000000,1,SANTA CLARA,7
12832,85,219439,200383,2703,6085505303.000000000000000,505303,60855053032.000000000000000,2,SANTA CLARA,7
12833,85,219440,201077,2703,6085505202.000000000000000,505202,60855052023.000000000000000,3,SANTA CLARA,7
12834,85,219443,201073,2704,6085504318.000000000000000,504318,60855043182.000000000000000,2,SANTA CLARA,7
12835,85,219449,200361,2708,6085506604.000000000000000,506604,60855066045.000000000000000,5,SANTA CLARA,7
12836,85,219451,200878,2708,6085506603.000000000000000,506603,60855066032.000000000000000,2,SANTA CLARA,7
12837,85,219452,200878,2708,6085506603.000000000000000,506603,60855066032.000000000000000,2,SANTA CLARA,7
12838,85,219453,200878,2708,6085506603.000000000000000,506603,60855066032.000000000000000,2,SANTA CLARA,7
12839,85,219454,200639,2708,6085506503.000000000000000,506503,60855065032.000000000000000,2,SANTA CLARA,7
12840,85,219455,200914,2709,6085501000.000000000000000,501000,60855010004.000000000000000,4,SANTA CLARA,7
12841,85,219456,200915,2709,6085501000.000000000000000,501000,60855010003.000000000000000,3,SANTA CLARA,7
12842,85,219457,200915,2709,6085501000.000000000000000,501000,60855010003.000000000000000,3,SANTA CLARA,7
12843,85,219458,200915,2709,6085501000.000000000000000,501000,60855010003.000000000000000,3,SANTA CLARA,7
12844,85,219459,200916,2709,6085501000.000000000000000,501000,60855010002.000000000000000,2,SANTA CLARA,7
12845,85,219460,200917,2709,6085501000.000000000000000,501000,60855010001.000000000000000,1,SANTA CLARA,7
12846,85,219461,200919,2709,6085500901.000000000000000,500901,60855009012.000000000000000,2,SANTA CLARA,7
12847,85,219462,200921,2709,6085500600.000000000000000,500600,60855006003.000000000000000,3,SANTA CLARA,7
12848,85,219463,200921,2709,6085500600.000000000000000,500600,60855006003.000000000000000,3,SANTA CLARA,7
12849,85,219465,200907,2709,6085500100.000000000000000,500100,60855001004.000000000000000,4,SANTA CLARA,7
12850,85,219466,200258,2709,6085500100.000000000000000,500100,60855001001.000000000000000,1,SANTA CLARA,7
12851,85,219473,200825,2706,6085513500.000000000000000,513500,60855135001.000000000000000,1,SANTA CLARA,7
12852,85,219477,200662,2706,6085512503.000000000000000,512503,60855125031.000000000000000,1,SANTA CLARA,7
12853,85,219480,200662,2706,6085512503.000000000000000,512503,60855125031.000000000000000,1,SANTA CLARA,7
12854,85,219482,200241,2706,6085512604.000000000000000,512604,60855126042.000000000000000,2,SANTA CLARA,7
12855,85,219486,200667,2706,6085512506.000000000000000,512506,60855125062.000000000000000,2,SANTA CLARA,7
12856,85,219487,200666,2706,6085512505.000000000000000,512505,60855125052.000000000000000,2,SANTA CLARA,7
12857,85,219489,200665,2706,6085512505.000000000000000,512505,60855125051.000000000000000,1,SANTA CLARA,7
12858,85,219490,200101,2706,6085512510.000000000000000,512510,60855125101.000000000000000,1,SANTA CLARA,7
12859,85,219491,200619,2706,6085512508.000000000000000,512508,60855125084.000000000000000,4,SANTA CLARA,7
12860,85,219493,200101,2706,6085512510.000000000000000,512510,60855125101.000000000000000,1,SANTA CLARA,7
12861,85,219499,200855,2709,6085500500.000000000000000,500500,60855005003.000000000000000,3,SANTA CLARA,7
12862,85,219500,200259,2709,6085500500.000000000000000,500500,60855005002.000000000000000,2,SANTA CLARA,7
12863,85,219501,200859,2709,6085500400.000000000000000,500400,60855004001.000000000000000,1,SANTA CLARA,7
12864,85,219502,200859,2709,6085500400.000000000000000,500400,60855004001.000000000000000,1,SANTA CLARA,7
12865,85,219504,200949,2709,6085500300.000000000000000,500300,60855003002.000000000000000,2,SANTA CLARA,7
12866,85,219505,200949,2709,6085500300.000000000000000,500300,60855003002.000000000000000,2,SANTA CLARA,7
12867,85,219507,200356,2701,6085510600.000000000000000,510600,60855106001.000000000000000,1,SANTA CLARA,7
12868,85,219508,200205,2701,6085510600.000000000000000,510600,60855106003.000000000000000,3,SANTA CLARA,7
12869,85,219511,200408,2701,6085510200.000000000000000,510200,60855102002.000000000000000,2,SANTA CLARA,7
12870,85,219512,200408,2701,6085510200.000000000000000,510200,60855102002.000000000000000,2,SANTA CLARA,7
12871,85,219514,200272,2712,6085511909.000000000000000,511909,60855119091.000000000000000,1,SANTA CLARA,7
12872,85,219515,200272,2712,6085511909.000000000000000,511909,60855119091.000000000000000,1,SANTA CLARA,7
12873,85,219516,200735,2712,6085511907.000000000000000,511907,60855119071.000000000000000,1,SANTA CLARA,7
12874,85,219517,200333,2712,6085511905.000000000000000,511905,60855119051.000000000000000,1,SANTA CLARA,7
12875,85,219518,200333,2712,6085511905.000000000000000,511905,60855119051.000000000000000,1,SANTA CLARA,7
12876,85,219526,200933,2701,6085504700.000000000000000,504700,60855047001.000000000000000,1,SANTA CLARA,7
12877,85,219529,200933,2701,6085504700.000000000000000,504700,60855047001.000000000000000,1,SANTA CLARA,7
12878,85,219532,200758,2709,6085501900.000000000000000,501900,60855019001.000000000000000,1,SANTA CLARA,7
12879,85,219533,200758,2709,6085501900.000000000000000,501900,60855019001.000000000000000,1,SANTA CLARA,7
12880,85,219534,200758,2709,6085501900.000000000000000,501900,60855019001.000000000000000,1,SANTA CLARA,7
12881,85,219535,200758,2709,6085501900.000000000000000,501900,60855019001.000000000000000,1,SANTA CLARA,7
12882,85,219537,200162,2709,6085501800.000000000000000,501800,60855018001.000000000000000,1,SANTA CLARA,7
12883,85,219538,200162,2709,6085501800.000000000000000,501800,60855018001.000000000000000,1,SANTA CLARA,7
12884,85,219541,200304,2709,6085501700.000000000000000,501700,60855017004.000000000000000,4,SANTA CLARA,7
12885,85,219550,200377,2702,6085509102.000000000000000,509102,60855091022.000000000000000,2,SANTA CLARA,7
12886,85,219551,200377,2702,6085509102.000000000000000,509102,60855091022.000000000000000,2,SANTA CLARA,7
12887,85,219554,200472,2702,6085508800.000000000000000,508800,60855088001.000000000000000,1,SANTA CLARA,7
12888,85,219555,200152,2713,6085512001.000000000000000,512001,60855120011.000000000000000,1,SANTA CLARA,7
12889,85,219558,200643,2705,6085503508.000000000000000,503508,60855035081.000000000000000,1,SANTA CLARA,7
12890,85,219560,200316,2712,6085511909.000000000000000,511909,60855119092.000000000000000,2,SANTA CLARA,7
12891,85,219563,200272,2712,6085511909.000000000000000,511909,60855119091.000000000000000,1,SANTA CLARA,7
12892,85,219564,200248,2704,6085504420.000000000000000,504420,60855044202.000000000000000,2,SANTA CLARA,7
12893,85,219565,200209,2704,6085504418.000000000000000,504418,60855044182.000000000000000,2,SANTA CLARA,7
12894,85,219567,200648,2704,6085504416.000000000000000,504416,60855044161.000000000000000,1,SANTA CLARA,7
12895,85,219568,200648,2704,6085504416.000000000000000,504416,60855044161.000000000000000,1,SANTA CLARA,7
12896,85,219569,200197,2704,6085504412.000000000000000,504412,60855044121.000000000000000,1,SANTA CLARA,7
12897,85,219573,200741,2707,6085507401.000000000000000,507401,60855074014.000000000000000,4,SANTA CLARA,7
12898,85,219579,200517,2707,6085507203.000000000000000,507203,60855072031.000000000000000,1,SANTA CLARA,7
12899,85,219582,200744,2707,6085507401.000000000000000,507401,60855074013.000000000000000,3,SANTA CLARA,7
12900,85,219583,200723,2707,6085507206.000000000000000,507206,60855072062.000000000000000,2,SANTA CLARA,7
12901,85,219584,200723,2707,6085507206.000000000000000,507206,60855072062.000000000000000,2,SANTA CLARA,7
12902,85,219586,200723,2707,6085507206.000000000000000,507206,60855072061.000000000000000,1,SANTA CLARA,7
12903,85,219589,200606,2702,6085504806.000000000000000,504806,60855048062.000000000000000,2,SANTA CLARA,7
12904,85,219603,200222,2701,6085509304.000000000000000,509304,60855093041.000000000000000,1,SANTA CLARA,7
12905,85,219604,200471,2702,6085509000.000000000000000,509000,60855090004.000000000000000,4,SANTA CLARA,7
12906,85,219611,200883,2703,6085505001.000000000000000,505001,60855050011.000000000000000,1,SANTA CLARA,7
12907,85,219639,200584,2708,6085506606.000000000000000,506606,60855066062.000000000000000,2,SANTA CLARA,7
12908,85,219640,200021,2710,6085502604.000000000000000,502604,60855026042.000000000000000,2,SANTA CLARA,7
12909,85,219642,200739,2707,6085507401.000000000000000,507401,60855074012.000000000000000,2,SANTA CLARA,7
12910,85,219659,200825,2706,6085513500.000000000000000,513500,60855135001.000000000000000,1,SANTA CLARA,7
12911,85,219661,200825,2706,6085513500.000000000000000,513500,60855135001.000000000000000,1,SANTA CLARA,7
12912,85,219668,200464,2706,6085512307.000000000000000,512307,60855123073.000000000000000,3,SANTA CLARA,7
12913,85,219681,200666,2706,6085512505.000000000000000,512505,60855125052.000000000000000,2,SANTA CLARA,7
12914,85,219682,200667,2706,6085512506.000000000000000,512506,60855125062.000000000000000,2,SANTA CLARA,7
12915,85,219683,200713,2706,6085512604.000000000000000,512604,60855126041.000000000000000,1,SANTA CLARA,7
12916,85,219685,200381,2703,6085505305.000000000000000,505305,60855053053.000000000000000,3,SANTA CLARA,7
12917,85,219686,200381,2703,6085505305.000000000000000,505305,60855053053.000000000000000,3,SANTA CLARA,7
12918,85,219687,200381,2703,6085505305.000000000000000,505305,60855053053.000000000000000,3,SANTA CLARA,7
12919,85,219689,200378,2703,6085505304.000000000000000,505304,60855053043.000000000000000,3,SANTA CLARA,7
12920,85,219691,200383,2703,6085505303.000000000000000,505303,60855053032.000000000000000,2,SANTA CLARA,7
12921,85,219692,200383,2703,6085505303.000000000000000,505303,60855053032.000000000000000,2,SANTA CLARA,7
12922,85,219696,200107,2701,6085511500.000000000000000,511500,60855115004.000000000000000,4,SANTA CLARA,7
12923,85,219699,200958,2701,6085511400.000000000000000,511400,60855114004.000000000000000,4,SANTA CLARA,7
12924,85,219702,201078,2703,6085505202.000000000000000,505202,60855052023.000000000000000,3,SANTA CLARA,7
12925,85,219705,201049,2711,6085502907.000000000000000,502907,60855029071.000000000000000,1,SANTA CLARA,7
12926,85,219707,201049,2711,6085502907.000000000000000,502907,60855029071.000000000000000,1,SANTA CLARA,7
12927,85,219708,200088,2711,6085502906.000000000000000,502906,60855029062.000000000000000,2,SANTA CLARA,7
12928,85,219709,200088,2711,6085502906.000000000000000,502906,60855029062.000000000000000,2,SANTA CLARA,7
12929,85,219711,200144,2704,6085504504.000000000000000,504504,60855045043.000000000000000,3,SANTA CLARA,7
12930,85,219713,200606,2702,6085504805.000000000000000,504805,60855048052.000000000000000,2,SANTA CLARA,7
12931,85,219718,200062,2701,6085511200.000000000000000,511200,60855112001.000000000000000,1,SANTA CLARA,7
12932,85,219728,200237,2702,6085508704.000000000000000,508704,60855087042.000000000000000,2,SANTA CLARA,7
12933,85,219734,200320,2702,6085509107.000000000000000,509107,60855091072.000000000000000,2,SANTA CLARA,7
12934,85,219739,200422,2702,6085509106.000000000000000,509106,60855091063.000000000000000,3,SANTA CLARA,7
12935,85,219743,200752,2704,6085504316.000000000000000,504316,60855043161.000000000000000,1,SANTA CLARA,7
12936,85,219746,200699,2714,6085504319.000000000000000,504319,60855043192.000000000000000,2,SANTA CLARA,7
12937,85,219749,200268,2712,6085511912.000000000000000,511912,60855119122.000000000000000,2,SANTA CLARA,7
12938,85,219750,200268,2712,6085511912.000000000000000,511912,60855119122.000000000000000,2,SANTA CLARA,7
12939,85,219758,200046,2701,6085510200.000000000000000,510200,60855102003.000000000000000,3,SANTA CLARA,7
12940,85,219764,200154,2713,6085503334.000000000000000,503334,60855033341.000000000000000,1,SANTA CLARA,7
12941,85,219767,200681,2712,6085512027.000000000000000,512027,60855120272.000000000000000,2,SANTA CLARA,7
12942,85,219768,200412,2712,6085512027.000000000000000,512027,60855120271.000000000000000,1,SANTA CLARA,7
12943,85,219770,200941,2712,6085512052.000000000000000,512052,60855120521.000000000000000,1,SANTA CLARA,7
12944,85,219775,201035,2712,6085511914.000000000000000,511914,60855119143.000000000000000,3,SANTA CLARA,7
12945,85,219778,200843,2708,6085506204.000000000000000,506204,60855062041.000000000000000,1,SANTA CLARA,7
12946,85,219780,200554,2708,6085506203.000000000000000,506203,60855062032.000000000000000,2,SANTA CLARA,7
12947,85,219789,201089,2703,6085504602.000000000000000,504602,60855046021.000000000000000,1,SANTA CLARA,7
12948,85,219791,200930,2702,6085504803.000000000000000,504803,60855048032.000000000000000,2,SANTA CLARA,7
12949,85,219798,201022,2701,6085510400.000000000000000,510400,60855104001.000000000000000,1,SANTA CLARA,7
12950,85,219806,200793,2708,6085506605.000000000000000,506605,60855066051.000000000000000,1,SANTA CLARA,7
12951,85,219808,200262,2707,6085507701.000000000000000,507701,60855077013.000000000000000,3,SANTA CLARA,7
12952,85,219810,200436,2708,6085507904.000000000000000,507904,60855079042.000000000000000,2,SANTA CLARA,7
12953,85,219814,200922,2707,6085507205.000000000000000,507205,60855072052.000000000000000,2,SANTA CLARA,7
12954,85,219816,200970,2707,6085506801.000000000000000,506801,60855068012.000000000000000,2,SANTA CLARA,7
12955,85,219823,200971,2707,6085506801.000000000000000,506801,60855068011.000000000000000,1,SANTA CLARA,7
12956,85,219826,200007,2707,6085507001.000000000000000,507001,60855070011.000000000000000,1,SANTA CLARA,7
12957,85,219827,200038,2701,6085509404.000000000000000,509404,60855094044.000000000000000,4,SANTA CLARA,7
12958,85,219836,200577,2702,6085508503.000000000000000,508503,60855085033.000000000000000,3,SANTA CLARA,7
12959,85,219849,200210,2701,6085511704.000000000000000,511704,60855117042.000000000000000,2,SANTA CLARA,7
12960,85,219850,200134,2701,6085511707.000000000000000,511707,60855117071.000000000000000,1,SANTA CLARA,7
12961,85,219861,200074,2706,6085512314.000000000000000,512314,60855123142.000000000000000,2,SANTA CLARA,7
12962,85,219862,200074,2706,6085512314.000000000000000,512314,60855123142.000000000000000,2,SANTA CLARA,7
12963,85,219863,200060,2706,6085512310.000000000000000,512310,60855123102.000000000000000,2,SANTA CLARA,7
12964,85,219864,200060,2706,6085512310.000000000000000,512310,60855123102.000000000000000,2,SANTA CLARA,7
12965,85,219874,200058,2706,6085512308.000000000000000,512308,60855123082.000000000000000,2,SANTA CLARA,7
12966,85,219875,200656,2706,6085512309.000000000000000,512309,60855123091.000000000000000,1,SANTA CLARA,7
12967,85,219877,200117,2706,6085512603.000000000000000,512603,60855126032.000000000000000,2,SANTA CLARA,7
12968,85,219878,200157,2706,6085512506.000000000000000,512506,60855125063.000000000000000,3,SANTA CLARA,7
12969,85,219881,200662,2706,6085512503.000000000000000,512503,60855125031.000000000000000,1,SANTA CLARA,7
12970,85,219883,200420,2706,6085512503.000000000000000,512503,60855125032.000000000000000,2,SANTA CLARA,7
12971,85,219884,200420,2706,6085512503.000000000000000,512503,60855125032.000000000000000,2,SANTA CLARA,7
12972,85,219889,200117,2706,6085512603.000000000000000,512603,60855126032.000000000000000,2,SANTA CLARA,7
12973,85,219892,200420,2706,6085512503.000000000000000,512503,60855125032.000000000000000,2,SANTA CLARA,7
12974,85,219894,200660,2706,6085512314.000000000000000,512314,60855123141.000000000000000,1,SANTA CLARA,7
12975,85,219895,200101,2706,6085512510.000000000000000,512510,60855125101.000000000000000,1,SANTA CLARA,7
12976,85,219898,200315,2707,6085511800.000000000000000,511800,60855118003.000000000000000,3,SANTA CLARA,7
12977,85,219901,200315,2707,6085511800.000000000000000,511800,60855118003.000000000000000,3,SANTA CLARA,7
12978,85,219904,200863,2709,6085501300.000000000000000,501300,60855013003.000000000000000,3,SANTA CLARA,7
12979,85,219905,200865,2709,6085501300.000000000000000,501300,60855013002.000000000000000,2,SANTA CLARA,7
12980,85,219906,200866,2709,6085501300.000000000000000,501300,60855013001.000000000000000,1,SANTA CLARA,7
12981,85,219916,200961,2701,6085511301.000000000000000,511301,60855113012.000000000000000,2,SANTA CLARA,7
12982,85,219918,200062,2701,6085511200.000000000000000,511200,60855112003.000000000000000,3,SANTA CLARA,7
12983,85,219920,200970,2707,6085506801.000000000000000,506801,60855068012.000000000000000,2,SANTA CLARA,7
12984,85,219922,200481,2708,6085506601.000000000000000,506601,60855066013.000000000000000,3,SANTA CLARA,7
12985,85,219923,200634,2708,6085506601.000000000000000,506601,60855066012.000000000000000,2,SANTA CLARA,7
12986,85,219924,200634,2708,6085506601.000000000000000,506601,60855066012.000000000000000,2,SANTA CLARA,7
12987,85,219926,200972,2709,6085500400.000000000000000,500400,60855004002.000000000000000,2,SANTA CLARA,7
12988,85,219929,200972,2709,6085500400.000000000000000,500400,60855004002.000000000000000,2,SANTA CLARA,7
12989,85,219931,200972,2709,6085500400.000000000000000,500400,60855004002.000000000000000,2,SANTA CLARA,7
12990,85,219932,200859,2709,6085500400.000000000000000,500400,60855004001.000000000000000,1,SANTA CLARA,7
12991,85,219933,200859,2709,6085500400.000000000000000,500400,60855004001.000000000000000,1,SANTA CLARA,7
12992,85,219934,200859,2709,6085500400.000000000000000,500400,60855004001.000000000000000,1,SANTA CLARA,7
12993,85,219935,200949,2709,6085500300.000000000000000,500300,60855003002.000000000000000,2,SANTA CLARA,7
12994,85,219936,200949,2709,6085500300.000000000000000,500300,60855003002.000000000000000,2,SANTA CLARA,7
12995,85,219937,200949,2709,6085500300.000000000000000,500300,60855003002.000000000000000,2,SANTA CLARA,7
12996,85,219938,200158,2709,6085500300.000000000000000,500300,60855003001.000000000000000,1,SANTA CLARA,7
12997,85,219940,200158,2709,6085500300.000000000000000,500300,60855003001.000000000000000,1,SANTA CLARA,7
12998,85,219943,200353,2701,6085510600.000000000000000,510600,60855106002.000000000000000,2,SANTA CLARA,7
12999,85,219946,200110,2710,6085503116.000000000000000,503116,60855031161.000000000000000,1,SANTA CLARA,7
13000,85,219951,200159,2710,6085503115.000000000000000,503115,60855031151.000000000000000,1,SANTA CLARA,7
13001,85,219955,200907,2709,6085500100.000000000000000,500100,60855001004.000000000000000,4,SANTA CLARA,7
13002,85,219956,200907,2709,6085500100.000000000000000,500100,60855001004.000000000000000,4,SANTA CLARA,7
13003,85,219957,200257,2709,6085500100.000000000000000,500100,60855001003.000000000000000,3,SANTA CLARA,7
13004,85,219960,200258,2709,6085500100.000000000000000,500100,60855001001.000000000000000,1,SANTA CLARA,7
13005,85,219961,200732,2712,6085512030.000000000000000,512030,60855120301.000000000000000,1,SANTA CLARA,7
13006,85,219962,200681,2712,6085512027.000000000000000,512027,60855120272.000000000000000,2,SANTA CLARA,7
13007,85,219963,200267,2712,6085511912.000000000000000,511912,60855119123.000000000000000,3,SANTA CLARA,7
13008,85,219965,200268,2712,6085511912.000000000000000,511912,60855119122.000000000000000,2,SANTA CLARA,7
13009,85,219967,200528,2702,6085508601.000000000000000,508601,60855086011.000000000000000,1,SANTA CLARA,7
13010,85,219968,200625,2702,6085508404.000000000000000,508404,60855084041.000000000000000,1,SANTA CLARA,7
13011,85,219970,200627,2702,6085508403.000000000000000,508403,60855084032.000000000000000,2,SANTA CLARA,7
13012,85,219974,200673,2702,6085508401.000000000000000,508401,60855084014.000000000000000,4,SANTA CLARA,7
13013,85,219975,200790,2707,6085507301.000000000000000,507301,60855073013.000000000000000,3,SANTA CLARA,7
13014,85,219979,200791,2707,6085507301.000000000000000,507301,60855073012.000000000000000,2,SANTA CLARA,7
13015,85,219980,200792,2707,6085507301.000000000000000,507301,60855073011.000000000000000,1,SANTA CLARA,7
13016,85,219983,200255,2707,6085507002.000000000000000,507002,60855070022.000000000000000,2,SANTA CLARA,7
13017,85,219984,200255,2707,6085507002.000000000000000,507002,60855070022.000000000000000,2,SANTA CLARA,7
13018,85,219988,200441,2711,6085506804.000000000000000,506804,60855068044.000000000000000,4,SANTA CLARA,7
13019,85,219990,200213,2711,6085506804.000000000000000,506804,60855068043.000000000000000,3,SANTA CLARA,7
13020,85,219992,200442,2711,6085506804.000000000000000,506804,60855068042.000000000000000,2,SANTA CLARA,7
13021,85,219994,200346,2711,6085506803.000000000000000,506803,60855068032.000000000000000,2,SANTA CLARA,7
13022,85,219995,200346,2711,6085506803.000000000000000,506803,60855068032.000000000000000,2,SANTA CLARA,7
13023,85,219996,200087,2711,6085506803.000000000000000,506803,60855068031.000000000000000,1,SANTA CLARA,7
13024,85,219997,200087,2711,6085506803.000000000000000,506803,60855068031.000000000000000,1,SANTA CLARA,7
13025,85,219998,200087,2711,6085506803.000000000000000,506803,60855068031.000000000000000,1,SANTA CLARA,7
13026,85,220000,200490,2711,6085506803.000000000000000,506803,60855068034.000000000000000,4,SANTA CLARA,7
13027,85,220001,200490,2711,6085506803.000000000000000,506803,60855068034.000000000000000,4,SANTA CLARA,7
13028,85,220007,200277,2705,6085504202.000000000000000,504202,60855042022.000000000000000,2,SANTA CLARA,7
13029,85,220008,200692,2705,6085503313.000000000000000,503313,60855033133.000000000000000,3,SANTA CLARA,7
13030,85,220009,200567,2705,6085503313.000000000000000,503313,60855033132.000000000000000,2,SANTA CLARA,7
13031,85,220010,200567,2705,6085503313.000000000000000,503313,60855033132.000000000000000,2,SANTA CLARA,7
13032,85,220017,200306,2713,6085503330.000000000000000,503330,60855033303.000000000000000,3,SANTA CLARA,7
13033,85,220019,200567,2705,6085503313.000000000000000,503313,60855033132.000000000000000,2,SANTA CLARA,7
13034,85,220021,200496,2705,6085503511.000000000000000,503511,60855035112.000000000000000,2,SANTA CLARA,7
13035,85,220027,200282,2705,6085504001.000000000000000,504001,60855040012.000000000000000,2,SANTA CLARA,7
13036,85,220029,200693,2713,6085503336.000000000000000,503336,60855033361.000000000000000,1,SANTA CLARA,7
13037,85,220034,200031,2704,6085504315.000000000000000,504315,60855043154.000000000000000,4,SANTA CLARA,7
13038,85,220035,200183,2705,6085504307.000000000000000,504307,60855043071.000000000000000,1,SANTA CLARA,7
13039,85,220039,201080,2704,6085504504.000000000000000,504504,60855045044.000000000000000,4,SANTA CLARA,7
13040,85,220044,200534,2712,6085512033.000000000000000,512033,60855120333.000000000000000,3,SANTA CLARA,7
13041,85,220045,200534,2712,6085512033.000000000000000,512033,60855120333.000000000000000,3,SANTA CLARA,7
13042,85,220048,200066,2711,6085512026.000000000000000,512026,60855120262.000000000000000,2,SANTA CLARA,7
13043,85,220049,200066,2711,6085512026.000000000000000,512026,60855120262.000000000000000,2,SANTA CLARA,7
13044,85,220055,201071,2707,6085507703.000000000000000,507703,60855077032.000000000000000,2,SANTA CLARA,7
13045,85,220057,201031,2707,6085507702.000000000000000,507702,60855077023.000000000000000,3,SANTA CLARA,7
13046,85,220059,200673,2702,6085508401.000000000000000,508401,60855084013.000000000000000,3,SANTA CLARA,7
13047,85,220060,201013,2702,6085508401.000000000000000,508401,60855084011.000000000000000,1,SANTA CLARA,7
13048,85,220061,201013,2702,6085508401.000000000000000,508401,60855084011.000000000000000,1,SANTA CLARA,7
13049,85,220062,201013,2702,6085508401.000000000000000,508401,60855084011.000000000000000,1,SANTA CLARA,7
13050,85,220064,200017,2702,6085508301.000000000000000,508301,60855083012.000000000000000,2,SANTA CLARA,7
13051,85,220065,200017,2702,6085508301.000000000000000,508301,60855083012.000000000000000,2,SANTA CLARA,7
